Id,Label,timeset,modularity_class
Q5TGZ0|MIC10_HUMAN,,,2
Q5T440|CAF17_HUMAN,,,2
Q96DB5|RMD1_HUMAN,,,2
Q14161|GIT2_HUMAN,,,3
Q8WXA3|RUFY2_HUMAN,,,3
Q9BYT8|NEUL_HUMAN,,,13
Q53GL7|PAR10_HUMAN,,,6
P11049|CD37_HUMAN,,,3
Q9Y217|MTMR6_HUMAN,,,13
Q9H2C2|ARV1_HUMAN,,,4
P15538|C11B1_HUMAN,,,7
Q7Z2F6|ZN720_HUMAN,,,13
Q9Y2F9|BTBD3_HUMAN,,,13
Q9H2R5|KLK15_HUMAN,,,2
Q96PY6|NEK1_HUMAN,,,19
Q96SD1|DCR1C_HUMAN,,,12
Q8IWX7|UN45B_HUMAN,,,19
Q8NFZ0|FBX18_HUMAN,,,17
Q53GT1|KLH22_HUMAN,,,17
Q9H0H3|KLH25_HUMAN,,,19
Q8WXR4|MYO3B_HUMAN,,,19
Q96S53|TESK2_HUMAN,,,19
Q13347|EIF3I_HUMAN,,,10
Q16549|PCSK7_HUMAN,,,10
Q9NPQ8|RIC8A_HUMAN,,,0
Q9BXM0|PRAX_HUMAN,,,25
P19652|A1AG2_HUMAN,,,25
Q92539|LPIN2_HUMAN,,,15
Q8N9B4|ANR42_HUMAN,,,13
P46976|GLYG_HUMAN,,,13
P21817|RYR1_HUMAN,,,0
Q96I36|COX14_HUMAN,,,2
Q9Y5K2|KLK4_HUMAN,,,3
P01011|AACT_HUMAN,,,7
Q8WZ73|RFFL_HUMAN,,,15
O95625|ZBT11_HUMAN,,,10
Q9BTZ2|DHRS4_HUMAN,,,2
Q9NPC7|MYNN_HUMAN,,,0
Q8IVG5|SAM9L_HUMAN,,,1
P17707|DCAM_HUMAN,,,9
P12109|CO6A1_HUMAN,,,3
Q9Y3C6|PPIL1_HUMAN,,,10
Q12952|FOXL1_HUMAN,,,1
Q8NAA4|A16L2_HUMAN,,,15
P51685|CCR8_HUMAN,,,3
Q8IYI6|EXOC8_HUMAN,,,6
Q9Y2D4|EXC6B_HUMAN,,,6
Q96JC1|VPS39_HUMAN,,,11
Q16222|UAP1_HUMAN,,,25
Q5TB30|DEP1A_HUMAN,,,1
P53701|CCHL_HUMAN,,,2
Q8NDA8|MROH1_HUMAN,,,2
Q9GZU2|PEG3_HUMAN,,,15
Q92643|GPI8_HUMAN,,,2
Q8WVP7|LMBR1_HUMAN,,,7
Q9Y2T5|GPR52_HUMAN,,,2
Q8IX07|FOG1_HUMAN,,,1
Q9NQG7|HPS4_HUMAN,,,0
Q6UXM1|LRIG3_HUMAN,,,15
Q71SY5|MED25_HUMAN,,,21
P51172|SCNND_HUMAN,,,12
Q6PCT2|FXL19_HUMAN,,,17
Q9Y4B6|VPRBP_HUMAN,,,17
P54277|PMS1_HUMAN,,,1
Q9UKC9|FBXL2_HUMAN,,,17
Q8N9N7|LRC57_HUMAN,,,7
Q8NB91|FANCB_HUMAN,,,20
Q5TFE4|NT5D1_HUMAN,,,3
Q49AR2|CE022_HUMAN,,,7
Q7Z4I7|LIMS2_HUMAN,,,13
Q86WX3|AROS_HUMAN,,,1
Q8N3C7|CLIP4_HUMAN,,,15
O15525|MAFG_HUMAN,,,12
Q8TDQ1|CLM1_HUMAN,,,3
P13521|SCG2_HUMAN,,,1
Q5VV17|OTUD1_HUMAN,,,13
Q9UHR5|S30BP_HUMAN,,,10
Q702N8|XIRP1_HUMAN,,,13
Q969X6|CIR1A_HUMAN,,,10
Q9NQ11|AT132_HUMAN,,,13
Q9GZU8|F192A_HUMAN,,,10
Q9Y284|ASTER_HUMAN,,,13
Q8N7M2|ZN283_HUMAN,,,1
Q8N8Y5|ZFP41_HUMAN,,,7
Q86TU7|SETD3_HUMAN,,,14
Q8N1G2|CMTR1_HUMAN,,,1
Q01538|MYT1_HUMAN,,,1
Q9H4I9|EMRE_HUMAN,,,2
Q7Z6J9|SEN54_HUMAN,,,21
Q9Y4X0|AMMR1_HUMAN,,,21
Q9H2G9|GO45_HUMAN,,,2
P49448|DHE4_HUMAN,,,2
Q6UXB4|CLC4G_HUMAN,,,3
P78560|CRADD_HUMAN,,,6
Q9H267|VP33B_HUMAN,,,15
Q9Y5N1|HRH3_HUMAN,,,2
O00479|HMGN4_HUMAN,,,1
P52952|NKX25_HUMAN,,,1
Q13207|TBX2_HUMAN,,,1
Q86W26|NAL10_HUMAN,,,1
Q3SXM0|DC4L1_HUMAN,,,17
Q7Z4N8|P4HA3_HUMAN,,,15
O60281|ZN292_HUMAN,,,1
Q8IU57|INLR1_HUMAN,,,3
Q96N11|CG026_HUMAN,,,21
P26951|IL3RA_HUMAN,,,3
Q3KNW1|SNAI3_HUMAN,,,19
Q86XT4|TRI50_HUMAN,,,15
Q7Z5U6|WDR53_HUMAN,,,11
Q9HA92|RSAD1_HUMAN,,,11
Q8NC54|KCT2_HUMAN,,,0
Q13425|SNTB2_HUMAN,,,0
P09871|C1S_HUMAN,,,7
O95685|PPR3D_HUMAN,,,13
Q96EC8|YIPF6_HUMAN,,,2
Q12983|BNIP3_HUMAN,,,6
O94952|FBX21_HUMAN,,,17
Q9BSL1|UBAC1_HUMAN,,,5
Q8NA70|FA47B_HUMAN,,,13
P52945|PDX1_HUMAN,,,1
O15550|KDM6A_HUMAN,,,1
Q9UH99|SUN2_HUMAN,,,13
Q9H7X3|ZN696_HUMAN,,,14
Q86SX6|GLRX5_HUMAN,,,2
P57081|WDR4_HUMAN,,,13
Q9BQ52|RNZ2_HUMAN,,,15
Q70IA6|MOB2_HUMAN,,,10
Q9NSD7|RL3R1_HUMAN,,,7
Q8WXF3|REL3_HUMAN,,,7
Q8N3K9|CMYA5_HUMAN,,,4
A1YPR0|ZBT7C_HUMAN,,,15
Q3ZCM7|TBB8_HUMAN,,,19
Q969P6|TOP1M_HUMAN,,,2
Q9BVI4|NOC4L_HUMAN,,,10
P32322|P5CR1_HUMAN,,,20
P17483|HXB4_HUMAN,,,17
Q63HM1|KFA_HUMAN,,,8
Q9UPV9|TRAK1_HUMAN,,,12
Q86Z02|HIPK1_HUMAN,,,1
P24723|KPCL_HUMAN,,,3
Q70SY1|CR3L2_HUMAN,,,12
P43360|MAGA6_HUMAN,,,6
Q6PF18|MORN3_HUMAN,,,6
P02771|FETA_HUMAN,,,6
G3V0H7|SO1B7_HUMAN,,,6
Q93096|TP4A1_HUMAN,,,10
Q8NDV1|SIA7C_HUMAN,,,0
Q9Y446|PKP3_HUMAN,,,0
P98171|RHG04_HUMAN,,,3
P31483|TIA1_HUMAN,,,10
P08729|K2C7_HUMAN,,,11
B9A6J9|TBC3L_HUMAN,,,3
Q86XP6|GKN2_HUMAN,,,1
Q9UMX1|SUFU_HUMAN,,,18
P15814|IGLL1_HUMAN,,,3
Q13886|KLF9_HUMAN,,,1
Q14209|E2F2_HUMAN,,,1
O14813|PHX2A_HUMAN,,,0
A0PJY2|FEZF1_HUMAN,,,0
Q9GZX6|IL22_HUMAN,,,3
Q6DN90|IQEC1_HUMAN,,,6
Q9BQT8|ODC_HUMAN,,,12
Q9UMR3|TBX20_HUMAN,,,12
Q14206|RCAN2_HUMAN,,,0
Q9ULT8|HECD1_HUMAN,,,1
O14647|CHD2_HUMAN,,,21
Q96ME7|ZN512_HUMAN,,,10
Q9NPF8|ADAP2_HUMAN,,,7
Q13202|DUS8_HUMAN,,,12
Q8IXB3|TUSC5_HUMAN,,,14
Q9NWS8|RMND1_HUMAN,,,2
Q5R3F8|PPR29_HUMAN,,,6
O43603|GALR2_HUMAN,,,3
P22466|GALA_HUMAN,,,3
O43688|LPP2_HUMAN,,,11
Q7Z6M1|RABEK_HUMAN,,,11
Q86YQ8|CPNE8_HUMAN,,,8
Q8NFB2|T185A_HUMAN,,,3
Q01523|DEF5_HUMAN,,,7
Q6ZN04|MEX3B_HUMAN,,,12
Q6DKI2|LEG9C_HUMAN,,,8
Q96QT6|PHF12_HUMAN,,,1
Q16831|UPP1_HUMAN,,,25
O14924|RGS12_HUMAN,,,0
P16401|H15_HUMAN,,,1
Q9ULK0|GRID1_HUMAN,,,15
Q96BD6|SPSB1_HUMAN,,,17
P48145|NPBW1_HUMAN,,,24
Q8NG41|NPB_HUMAN,,,24
Q96T83|SL9A7_HUMAN,,,8
P04085|PDGFA_HUMAN,,,3
P48357|LEPR_HUMAN,,,3
O15243|OBRG_HUMAN,,,3
Q9BRN9|TM2D3_HUMAN,,,2
Q9BSJ5|CQ080_HUMAN,,,2
Q9BY84|DUS16_HUMAN,,,12
P80294|MT1H_HUMAN,,,13
Q02246|CNTN2_HUMAN,,,3
Q13219|PAPP1_HUMAN,,,7
Q96DT5|DYH11_HUMAN,,,12
Q96MG7|MAGG1_HUMAN,,,15
Q8N4P3|MESH1_HUMAN,,,15
Q6ZNW5|GDPP1_HUMAN,,,25
O75438|NDUB1_HUMAN,,,2
P13164|IFM1_HUMAN,,,3
Q9Y3E2|BOLA1_HUMAN,,,2
Q8TD31|CCHCR_HUMAN,,,6
Q14982|OPCM_HUMAN,,,3
Q9NPI8|FANCF_HUMAN,,,20
P41252|SYIC_HUMAN,,,10
Q13516|OLIG2_HUMAN,,,1
O95096|NKX22_HUMAN,,,1
Q7Z412|PEX26_HUMAN,,,2
Q13608|PEX6_HUMAN,,,2
P50539|MXI1_HUMAN,,,1
P10966|CD8B_HUMAN,,,3
Q9UNH6|SNX7_HUMAN,,,4
Q6PHR2|ULK3_HUMAN,,,19
Q8WUJ1|NEUFC_HUMAN,,,2
Q8IXU6|S35F2_HUMAN,,,2
Q14106|TOB2_HUMAN,,,7
Q6WKZ4|RFIP1_HUMAN,,,2
P57735|RAB25_HUMAN,,,2
Q96GK7|FAH2A_HUMAN,,,25
Q53RD9|FBLN7_HUMAN,,,13
Q6ZNC4|ZN704_HUMAN,,,12
Q96LK8|SPT32_HUMAN,,,9
Q6UY14|ATL4_HUMAN,,,11
P02675|FIBB_HUMAN,,,7
O60304|ZN500_HUMAN,,,18
O14771|ZN213_HUMAN,,,18
Q8IV50|LYSM2_HUMAN,,,3
Q14CZ0|CP072_HUMAN,,,2
P14652|HXB2_HUMAN,,,1
Q8WVP5|TP8L1_HUMAN,,,3
Q7RTR0|NALP9_HUMAN,,,5
Q7RTX1|TS1R1_HUMAN,,,6
P48735|IDHP_HUMAN,,,25
Q8WWZ3|EDAD_HUMAN,,,6
Q14147|DHX34_HUMAN,,,6
Q8N5A5|ZGPAT_HUMAN,,,1
Q92802|N42L2_HUMAN,,,10
P22897|MRC1_HUMAN,,,10
Q9UL01|DSE_HUMAN,,,12
Q86YP4|P66A_HUMAN,,,1
Q01534|TSPY1_HUMAN,,,1
Q8HWS3|RFX6_HUMAN,,,1
P48380|RFX3_HUMAN,,,1
O75365|TP4A3_HUMAN,,,9
Q5MAI5|CDKL4_HUMAN,,,19
P52849|NDST2_HUMAN,,,7
O43323|DHH_HUMAN,,,12
Q9H3H9|TCAL2_HUMAN,,,15
Q96EI5|TCAL4_HUMAN,,,15
P22557|HEM0_HUMAN,,,21
P10073|ZSC22_HUMAN,,,18
Q9NWS9|ZN446_HUMAN,,,18
P50238|CRIP1_HUMAN,,,25
P07108|ACBP_HUMAN,,,25
O43927|CXL13_HUMAN,,,3
Q12879|NMDE1_HUMAN,,,0
Q969R2|OSBP2_HUMAN,,,15
P49146|NPY2R_HUMAN,,,2
Q8N0X2|SPG16_HUMAN,,,21
O75602|SPAG6_HUMAN,,,21
P78358|CTG1B_HUMAN,,,3
Q86UD1|OAF_HUMAN,,,7
Q6ICL3|TNG2_HUMAN,,,25
Q9Y6Z7|COL10_HUMAN,,,2
Q9H161|ALX4_HUMAN,,,1
O43365|HXA3_HUMAN,,,12
Q8IVU1|IGDC3_HUMAN,,,21
Q96M94|KLH15_HUMAN,,,17
Q9NT22|EMIL3_HUMAN,,,7
Q6UXA7|CF015_HUMAN,,,12
P32418|NAC1_HUMAN,,,12
P56539|CAV3_HUMAN,,,3
Q9UMQ6|CAN11_HUMAN,,,4
Q9UHL9|GT2D1_HUMAN,,,1
Q9GZN2|TGIF2_HUMAN,,,1
P12755|SKI_HUMAN,,,1
Q9Y5J3|HEY1_HUMAN,,,1
Q9NQR1|SETD8_HUMAN,,,1
Q5I0X7|TTC32_HUMAN,,,1
Q6P5X5|CV039_HUMAN,,,12
P01242|SOM2_HUMAN,,,5
Q9BUE6|ISCA1_HUMAN,,,17
P36383|CXG1_HUMAN,,,2
Q9UBQ6|EXTL2_HUMAN,,,2
P49795|RGS19_HUMAN,,,0
P13056|NR2C1_HUMAN,,,1
Q8IVW8|SPNS2_HUMAN,,,15
Q9NY65|TBA8_HUMAN,,,10
Q99538|LGMN_HUMAN,,,10
Q8WVK7|SKA2_HUMAN,,,19
Q9BQ50|TREX2_HUMAN,,,12
Q8WWG9|KCNE4_HUMAN,,,0
Q8TD10|MIPO1_HUMAN,,,10
Q9H892|TTC12_HUMAN,,,11
Q9P2M4|TBC14_HUMAN,,,2
Q5JW98|FA26D_HUMAN,,,4
O60447|EVI5_HUMAN,,,0
Q96BF6|NACC2_HUMAN,,,1
Q9C0K0|BC11B_HUMAN,,,1
O00167|EYA2_HUMAN,,,0
P51659|DHB4_HUMAN,,,2
P17031|ZNF26_HUMAN,,,12
P0C862|C1T9A_HUMAN,,,3
Q96GT9|XAGE2_HUMAN,,,3
O75414|NDK6_HUMAN,,,2
A8MXV4|NUD19_HUMAN,,,2
Q9NQZ5|STAR7_HUMAN,,,2
Q0ZGT2|NEXN_HUMAN,,,13
Q96NL3|ZN599_HUMAN,,,4
Q8NF91|SYNE1_HUMAN,,,13
Q08AG5|ZN844_HUMAN,,,4
Q8N8W4|PLPL1_HUMAN,,,19
P28676|GRAN_HUMAN,,,13
Q9HBI1|PARVB_HUMAN,,,13
Q5UCC4|EMC10_HUMAN,,,2
O75923|DYSF_HUMAN,,,13
Q15147|PLCB4_HUMAN,,,7
P11487|FGF3_HUMAN,,,3
Q2M1P5|KIF7_HUMAN,,,4
Q6PID8|KLD10_HUMAN,,,15
P51153|RAB13_HUMAN,,,13
Q8NB90|SPAT5_HUMAN,,,19
A1A519|F170A_HUMAN,,,15
Q8N108|MIER1_HUMAN,,,1
Q9UL49|TCFL5_HUMAN,,,1
O00423|EMAL1_HUMAN,,,19
Q8IZJ1|UNC5B_HUMAN,,,19
P52943|CRIP2_HUMAN,,,1
Q86Y78|LYPD6_HUMAN,,,2
Q96MH6|TMM68_HUMAN,,,2
Q6IEG0|SNR48_HUMAN,,,10
Q8TC76|F110B_HUMAN,,,10
Q16559|TAL2_HUMAN,,,1
Q06455|MTG8_HUMAN,,,1
Q6ZMR5|TM11A_HUMAN,,,2
Q16557|PSG3_HUMAN,,,7
P35237|SPB6_HUMAN,,,7
Q92564|DCNL4_HUMAN,,,17
Q8NEN9|PDZD8_HUMAN,,,2
Q5T2D2|TRML2_HUMAN,,,15
Q96NU1|SAM11_HUMAN,,,7
P48739|PIPNB_HUMAN,,,25
Q9NX01|TXN4B_HUMAN,,,10
Q96BS2|CHP3_HUMAN,,,4
Q92834|RPGR_HUMAN,,,4
P46939|UTRO_HUMAN,,,0
Q6MZT1|R7BP_HUMAN,,,0
O00408|PDE2A_HUMAN,,,21
P49901|MCSP_HUMAN,,,9
Q5TA78|LCE4A_HUMAN,,,9
P23467|PTPRB_HUMAN,,,3
Q86UU5|GGN_HUMAN,,,12
Q92729|PTPRU_HUMAN,,,0
Q13939|CALI_HUMAN,,,9
Q86XR2|NIBL2_HUMAN,,,15
Q5TAX3|TUT4_HUMAN,,,17
Q96LW2|SG494_HUMAN,,,3
Q9BQ51|PD1L2_HUMAN,,,3
Q658Y4|F91A1_HUMAN,,,0
Q9Y2T4|2ABG_HUMAN,,,19
Q9BXL8|CDCA4_HUMAN,,,19
Q9H792|PEAK1_HUMAN,,,3
Q02833|RASF7_HUMAN,,,12
Q8NFU3|TSTD1_HUMAN,,,19
Q7Z713|ANR37_HUMAN,,,21
Q9H093|NUAK2_HUMAN,,,12
Q9BQ31|KCNS3_HUMAN,,,0
Q96S38|KS6C1_HUMAN,,,6
P80192|M3K9_HUMAN,,,19
P23771|GATA3_HUMAN,,,1
Q719I0|AHSA2_HUMAN,,,19
Q8N165|PDK1L_HUMAN,,,19
Q96PF2|TSSK2_HUMAN,,,14
O75356|ENTP5_HUMAN,,,7
Q9NVH6|TMLH_HUMAN,,,2
Q14680|MELK_HUMAN,,,5
P36776|LONM_HUMAN,,,2
Q7Z392|TPC11_HUMAN,,,11
Q86VZ4|LRP11_HUMAN,,,7
Q7Z6I5|SPT12_HUMAN,,,3
P17024|ZNF20_HUMAN,,,4
Q8NG31|CASC5_HUMAN,,,20
P32239|GASR_HUMAN,,,13
O75334|LIPA2_HUMAN,,,19
Q5PSV4|BRM1L_HUMAN,,,1
Q9BWG6|SCNM1_HUMAN,,,20
Q9Y675|SNURF_HUMAN,,,15
P29274|AA2AR_HUMAN,,,0
P21554|CNR1_HUMAN,,,0
P30542|AA1R_HUMAN,,,0
P61966|AP1S1_HUMAN,,,13
Q9BQF6|SENP7_HUMAN,,,1
P27707|DCK_HUMAN,,,25
Q7Z5M8|AB12B_HUMAN,,,8
P19256|LFA3_HUMAN,,,8
Q99719|SEPT5_HUMAN,,,13
Q8WUA7|TB22A_HUMAN,,,3
P22570|ADRO_HUMAN,,,25
Q15768|EFNB3_HUMAN,,,3
Q8IUX1|T126B_HUMAN,,,2
O94979|SC31A_HUMAN,,,25
O00291|HIP1_HUMAN,,,13
O15460|P4HA2_HUMAN,,,21
P43626|KI2L1_HUMAN,,,3
O15061|SYNEM_HUMAN,,,3
P01374|TNFB_HUMAN,,,6
Q14831|GRM7_HUMAN,,,0
Q96GA3|LTV1_HUMAN,,,10
Q70HW3|SAMC_HUMAN,,,3
Q14764|MVP_HUMAN,,,3
Q8N9N2|ASCC1_HUMAN,,,7
Q14651|PLSI_HUMAN,,,25
Q8N144|CXD3_HUMAN,,,0
Q9H981|ARP8_HUMAN,,,1
Q53TQ3|IN80D_HUMAN,,,1
O75884|RBBP9_HUMAN,,,1
Q96BT3|CENPT_HUMAN,,,20
Q96EU6|RRP36_HUMAN,,,1
Q9Y426|CU025_HUMAN,,,13
Q969Q1|TRI63_HUMAN,,,15
Q12796|PNRC1_HUMAN,,,0
Q6ZVN8|RGMC_HUMAN,,,19
Q92859|NEO1_HUMAN,,,19
P19237|TNNI1_HUMAN,,,13
P45379|TNNT2_HUMAN,,,13
Q96GV9|CE030_HUMAN,,,7
Q9Y385|UB2J1_HUMAN,,,5
Q99490|AGAP2_HUMAN,,,3
O75635|SPB7_HUMAN,,,7
O95237|LRAT_HUMAN,,,1
P15382|KCNE1_HUMAN,,,0
Q29980|MICB_HUMAN,,,3
O95239|KIF4A_HUMAN,,,1
O94808|GFPT2_HUMAN,,,19
Q8TCC7|S22A8_HUMAN,,,12
Q15528|MED22_HUMAN,,,21
Q53GI3|ZN394_HUMAN,,,18
Q9NPC3|CIP1_HUMAN,,,15
Q5JVF3|PCID2_HUMAN,,,15
Q6DKJ4|NXN_HUMAN,,,0
Q14849|STAR3_HUMAN,,,2
P29320|EPHA3_HUMAN,,,3
Q86SE9|PCGF5_HUMAN,,,1
Q9Y222|DMTF1_HUMAN,,,1
Q8NBI5|S43A3_HUMAN,,,2
O94856|NFASC_HUMAN,,,3
Q96AD5|PLPL2_HUMAN,,,3
Q76MJ5|ERN2_HUMAN,,,25
P48147|PPCE_HUMAN,,,25
Q9NQM4|PIHD3_HUMAN,,,0
O14981|BTAF1_HUMAN,,,1
Q96C12|ARMC5_HUMAN,,,10
P51159|RB27A_HUMAN,,,11
P16083|NQO2_HUMAN,,,3
Q9UNE2|RPH3L_HUMAN,,,2
Q9BUB7|TMM70_HUMAN,,,2
P58107|EPIPL_HUMAN,,,0
Q8N3Z6|ZCHC7_HUMAN,,,1
Q5XG87|PAPD7_HUMAN,,,0
Q9Y664|KPTN_HUMAN,,,13
Q9Y343|SNX24_HUMAN,,,13
Q9UNA4|POLI_HUMAN,,,15
Q8TD90|MAGE2_HUMAN,,,6
Q5D1E8|ZC12A_HUMAN,,,6
Q14582|MAD4_HUMAN,,,1
Q8TDR4|TCP1L_HUMAN,,,13
Q9HCH0|NCK5L_HUMAN,,,19
Q04727|TLE4_HUMAN,,,1
Q8WW59|SPRY4_HUMAN,,,2
Q96IX5|USMG5_HUMAN,,,2
P69892|HBG2_HUMAN,,,12
Q15569|TESK1_HUMAN,,,12
O43610|SPY3_HUMAN,,,12
Q13241|KLRD1_HUMAN,,,3
P26717|NKG2C_HUMAN,,,3
P62952|BLCAP_HUMAN,,,0
Q9NQ66|PLCB1_HUMAN,,,0
P25800|RBTN1_HUMAN,,,1
Q9H116|GZF1_HUMAN,,,10
P31645|SC6A4_HUMAN,,,0
Q9BUT1|BDH2_HUMAN,,,19
Q15835|RK_HUMAN,,,0
P00414|COX3_HUMAN,,,2
Q96BQ3|TRI43_HUMAN,,,15
Q9HDB5|NRX3B_HUMAN,,,0
Q86UD0|SAPC2_HUMAN,,,0
Q53EP0|FND3B_HUMAN,,,10
Q6PID6|TTC33_HUMAN,,,10
Q9H115|SNAB_HUMAN,,,11
Q9UDV6|ZN212_HUMAN,,,2
Q6ZMS7|ZN783_HUMAN,,,2
Q9NVN8|GNL3L_HUMAN,,,10
Q53HV7|SMUG1_HUMAN,,,12
Q8WUY1|THEM6_HUMAN,,,2
O94844|RHBT1_HUMAN,,,17
Q9Y608|LRRF2_HUMAN,,,13
Q5H9I0|TFDP3_HUMAN,,,19
Q7Z494|NPHP3_HUMAN,,,4
Q9Y5W9|SNX11_HUMAN,,,9
Q8NAP1|GATS_HUMAN,,,15
Q8TDY4|ASAP3_HUMAN,,,25
Q8TAQ5|ZN420_HUMAN,,,1
O60241|BAI2_HUMAN,,,3
Q8WU90|ZC3HF_HUMAN,,,14
P40189|IL6RB_HUMAN,,,3
Q13105|ZBT17_HUMAN,,,1
O00754|MA2B1_HUMAN,,,5
O15481|MAGB4_HUMAN,,,12
Q7LDG7|GRP2_HUMAN,,,3
Q5TZA2|CROCC_HUMAN,,,12
P52566|GDIR2_HUMAN,,,3
P52824|DGKQ_HUMAN,,,25
Q9UJ14|GGT7_HUMAN,,,13
Q9NWH2|TM242_HUMAN,,,15
Q309B1|TR16L_HUMAN,,,1
Q9BSB4|ATGA1_HUMAN,,,15
Q01484|ANK2_HUMAN,,,13
Q9C004|SPY4_HUMAN,,,3
Q9BRT2|UQCC2_HUMAN,,,2
A6NGB9|WIPF3_HUMAN,,,3
O95718|ERR2_HUMAN,,,19
Q9ULI4|KI26A_HUMAN,,,12
Q96JP5|ZFP91_HUMAN,,,0
Q8IYR0|CF165_HUMAN,,,0
P25021|HRH2_HUMAN,,,10
Q9Y388|RBMX2_HUMAN,,,10
Q7Z444|RASE_HUMAN,,,3
Q9BWP8|COL11_HUMAN,,,17
P08034|CXB1_HUMAN,,,0
P02778|CXL10_HUMAN,,,3
Q96MU7|YTDC1_HUMAN,,,10
Q5VVM6|CCD30_HUMAN,,,4
Q9Y4K0|LOXL2_HUMAN,,,1
P51684|CCR6_HUMAN,,,3
Q8NHS3|MFSD8_HUMAN,,,3
P40261|NNMT_HUMAN,,,25
Q8N3C0|ASCC3_HUMAN,,,10
Q9NUQ7|UFSP2_HUMAN,,,3
Q9H1I8|ASCC2_HUMAN,,,7
O14508|SOCS2_HUMAN,,,3
Q15404|RSU1_HUMAN,,,25
Q9NPH0|PPA6_HUMAN,,,2
P42696|RBM34_HUMAN,,,10
Q99661|KIF2C_HUMAN,,,4
Q9BV44|THUM3_HUMAN,,,15
Q9Y2G5|OFUT2_HUMAN,,,3
P30273|FCERG_HUMAN,,,3
Q9C040|TRIM2_HUMAN,,,15
Q53H82|LACB2_HUMAN,,,25
O60488|ACSL4_HUMAN,,,2
Q15758|AAAT_HUMAN,,,2
P62910|RL32_HUMAN,,,10
O60704|TPST2_HUMAN,,,3
P10767|FGF6_HUMAN,,,3
Q9Y2M0|FAN1_HUMAN,,,1
O14531|DPYL4_HUMAN,,,13
P35523|CLCN1_HUMAN,,,17
Q9NZU0|FLRT3_HUMAN,,,5
Q96K76|UBP47_HUMAN,,,15
Q86XE5|HOGA1_HUMAN,,,2
P48544|KCNJ5_HUMAN,,,0
P48549|KCNJ3_HUMAN,,,0
Q14183|DOC2A_HUMAN,,,11
O60478|G137B_HUMAN,,,1
Q5VTQ0|TT39B_HUMAN,,,25
O60602|TLR5_HUMAN,,,6
Q9H9Y2|RPF1_HUMAN,,,12
Q9NTN9|SEM4G_HUMAN,,,12
P25090|FPR2_HUMAN,,,7
P49913|CAMP_HUMAN,,,7
P48029|SC6A8_HUMAN,,,2
Q9P0V3|SH3B4_HUMAN,,,13
Q12767|K0195_HUMAN,,,19
Q99619|SPSB2_HUMAN,,,17
Q969K3|RNF34_HUMAN,,,15
Q14444|CAPR1_HUMAN,,,10
Q2TAA5|ALG11_HUMAN,,,0
Q96NU0|CNT3B_HUMAN,,,9
Q7Z2K6|ERMP1_HUMAN,,,6
Q9Y4E5|ZN451_HUMAN,,,1
Q9H8N7|ZN395_HUMAN,,,12
Q8NEY8|PPHLN_HUMAN,,,10
Q6ZTQ3|RASF6_HUMAN,,,19
Q9HBY8|SGK2_HUMAN,,,19
Q96BH3|ESPB1_HUMAN,,,1
Q9UH62|ARMX3_HUMAN,,,21
O94910|LPHN1_HUMAN,,,3
Q96CB8|INT12_HUMAN,,,21
O75382|TRIM3_HUMAN,,,15
Q3SY56|SP6_HUMAN,,,9
Q92882|OSTF1_HUMAN,,,3
Q6ZSS3|ZN621_HUMAN,,,15
O75096|LRP4_HUMAN,,,0
Q9BXJ1|C1QT1_HUMAN,,,1
Q5JRA6|MIA3_HUMAN,,,4
Q96D31|CRCM1_HUMAN,,,0
Q9BQG1|SYT3_HUMAN,,,11
Q5T7P8|SYT6_HUMAN,,,11
O95544|NADK_HUMAN,,,25
Q9UMD9|COHA1_HUMAN,,,13
O00515|LAD1_HUMAN,,,12
Q9H3M7|TXNIP_HUMAN,,,1
P20138|CD33_HUMAN,,,3
O95297|MPZL1_HUMAN,,,3
Q9Y6I9|TX264_HUMAN,,,2
Q9ULK5|VANG2_HUMAN,,,3
P60321|NANO2_HUMAN,,,7
P43365|MAGAC_HUMAN,,,11
P56706|WNT7B_HUMAN,,,0
O00763|ACACB_HUMAN,,,4
P50747|BPL1_HUMAN,,,4
P54855|UDB15_HUMAN,,,1
Q9UHC6|CNTP2_HUMAN,,,0
Q6ZUJ4|CC062_HUMAN,,,1
P21246|PTN_HUMAN,,,3
Q9C019|TRI15_HUMAN,,,3
O95886|DLGP3_HUMAN,,,0
Q9UBG7|RBPJL_HUMAN,,,0
O75509|TNR21_HUMAN,,,6
Q6ZN18|AEBP2_HUMAN,,,1
Q15058|KIF14_HUMAN,,,4
O75074|LRP3_HUMAN,,,15
Q969V4|TEKT1_HUMAN,,,10
Q9BW61|DDA1_HUMAN,,,17
Q53SF7|COBL1_HUMAN,,,3
O43567|RNF13_HUMAN,,,15
Q92599|SEPT8_HUMAN,,,13
A6NCF5|KLH33_HUMAN,,,5
Q08881|ITK_HUMAN,,,3
P10070|GLI2_HUMAN,,,1
Q6SJ93|F111B_HUMAN,,,25
P10176|COX8A_HUMAN,,,2
P00167|CYB5_HUMAN,,,2
P10635|CP2D6_HUMAN,,,2
Q9P016|THYN1_HUMAN,,,1
P13928|ANXA8_HUMAN,,,13
Q5VT79|AXA82_HUMAN,,,13
Q96J77|TPD55_HUMAN,,,12
Q13753|LAMC2_HUMAN,,,7
O60941|DTNB_HUMAN,,,0
Q8TDM0|BCAS4_HUMAN,,,4
O76094|SRP72_HUMAN,,,10
Q9BYJ9|YTHD1_HUMAN,,,15
